Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total usage minutes,Total calls,Service call ratio
181,1,0,0,161.3,83,124.4,83,262.0,98,14.1,3,0,True,561.8000000000001,267,0.0
63,0,0,0,142.5,92,208.3,102,228.9,120,7.5,2,2,False,587.2,316,0.006329113924050633
54,1,0,0,190.5,108,259.7,108,141.5,111,9.7,2,2,True,601.4000000000001,329,0.0060790273556231
80,1,1,15,159.3,110,170.6,120,141.2,82,11.9,5,1,False,482.99999999999994,317,0.0031545741324921135
118,1,1,39,153.8,106,123.3,111,117.8,103,9.2,6,1,False,404.1,326,0.003067484662576687
42,1,0,0,180.7,127,174.6,94,165.3,114,12.0,6,2,False,532.5999999999999,341,0.005865102639296188
134,0,0,0,202.7,105,224.9,90,253.9,108,12.1,7,0,False,693.6,310,0.0
66,0,1,35,190.8,100,261.3,93,209.5,108,8.9,6,0,False,670.5,307,0.0
66,0,0,0,205.1,102,232.7,109,259.9,95,9.2,6,2,False,706.9,312,0.00641025641025641
127,0,1,28,235.6,124,236.8,113,241.2,127,7.7,2,1,False,721.3,366,0.00273224043715847
146,0,0,0,189.3,77,155.9,128,186.0,83,7.4,3,0,False,538.6,291,0.0
93,0,1,42,166.9,101,273.2,84,171.0,106,11.5,1,1,False,622.6,292,0.003424657534246575
77,0,0,0,245.2,87,254.1,83,239.4,91,7.5,4,0,True,746.1999999999999,265,0.0
111,0,0,0,132.6,125,221.1,67,127.9,101,12.7,2,4,True,494.3,295,0.013559322033898305
115,0,1,14,192.3,86,88.7,90,229.4,120,10.5,3,2,False,520.9,299,0.006688963210702341
115,1,0,0,122.0,110,220.2,100,179.7,124,10.8,2,2,True,532.6999999999999,336,0.005952380952380952
114,0,0,0,193.0,101,250.0,81,133.3,79,9.6,2,2,False,585.9,263,0.0076045627376425855
106,0,0,0,158.6,112,220.0,114,252.9,106,9.1,3,0,False,640.6,335,0.0
59,0,0,0,153.6,92,205.5,88,114.5,89,12.5,10,1,False,486.1,279,0.0035842293906810036
87,1,1,40,221.6,79,157.1,74,222.4,124,11.5,3,1,False,612.6,280,0.0035714285714285713
21,0,0,0,244.7,81,168.0,117,281.5,87,6.6,1,1,False,700.8000000000001,286,0.0034965034965034965
142,0,1,24,239.8,103,285.9,65,256.7,106,9.5,4,0,False,791.9000000000001,278,0.0
149,0,0,0,242.5,83,245.4,97,219.6,80,10.0,3,3,True,717.5,263,0.011406844106463879
54,0,1,39,117.6,82,159.2,60,236.4,113,11.3,10,2,False,524.4999999999999,265,0.007547169811320755
88,0,0,0,218.2,76,169.3,60,141.1,99,8.0,1,1,False,536.6,236,0.00423728813559322
85,0,1,29,144.6,97,140.0,102,165.4,148,10.9,3,1,False,460.9,350,0.002857142857142857
51,1,0,0,153.6,108,232.9,85,214.2,92,14.1,4,0,True,614.8000000000001,289,0.0
45,0,1,29,135.8,104,222.5,101,235.6,92,7.9,6,2,False,601.8,303,0.006600660066006601
146,0,1,31,202.5,91,241.4,108,169.6,77,7.8,2,1,False,621.3,278,0.0035971223021582736
63,0,1,34,152.2,119,227.1,91,195.7,103,12.3,5,1,False,587.3,318,0.0031446540880503146
72,0,0,0,138.9,111,211.6,102,179.5,91,10.8,3,1,False,540.8,307,0.003257328990228013
130,0,0,0,127.0,102,206.9,107,231.7,99,6.1,6,0,False,571.6999999999999,314,0.0
97,0,0,0,168.6,87,259.2,105,279.8,123,7.3,4,1,False,714.8999999999999,319,0.003134796238244514
54,0,0,0,286.6,73,223.2,108,203.7,107,11.5,5,1,True,725.0,293,0.0034129692832764505
160,0,1,29,164.6,121,262.8,108,123.8,131,15.2,4,1,False,566.4,364,0.0027472527472527475
79,0,0,0,144.0,90,135.8,91,212.4,129,13.0,4,1,False,505.20000000000005,314,0.0031847133757961785
92,0,1,47,141.6,95,207.9,130,203.6,95,10.2,11,0,False,563.3000000000001,331,0.0
59,0,0,0,204.3,65,247.3,123,214.7,94,12.0,4,1,False,678.3,286,0.0034965034965034965
132,0,0,0,163.2,80,167.6,90,87.5,90,6.2,10,1,False,424.49999999999994,270,0.003703703703703704
93,0,0,0,176.1,103,199.7,130,263.9,96,8.5,6,2,False,648.1999999999999,335,0.005970149253731343
147,0,1,36,254.2,78,228.1,105,98.0,125,13.8,7,5,False,594.0999999999999,315,0.015873015873015872
101,0,0,0,174.9,105,262.0,75,210.0,93,8.5,5,1,False,655.4,278,0.0035971223021582736
125,1,0,0,187.3,118,160.7,111,263.8,112,9.6,2,0,True,621.4,343,0.0
63,0,0,0,211.8,84,230.9,137,217.1,99,10.7,9,3,False,670.5000000000001,329,0.00911854103343465
107,0,0,0,241.9,102,126.9,117,185.6,92,11.7,6,0,False,566.1,317,0.0
117,0,0,0,161.6,104,196.3,119,294.8,111,13.8,2,1,False,666.5,336,0.002976190476190476
124,0,0,0,194.0,103,241.0,116,227.5,153,11.9,5,0,False,674.4,377,0.0
115,0,0,0,109.7,148,223.8,87,240.3,96,15.4,8,3,False,589.1999999999999,339,0.008849557522123894
156,1,0,0,277.0,119,238.3,106,94.4,96,8.3,3,1,False,617.9999999999999,324,0.0030864197530864196
89,0,0,0,192.1,83,163.6,88,169.7,138,6.1,3,0,False,531.5,312,0.0
72,0,0,0,198.4,147,216.9,121,112.8,125,13.1,4,0,False,541.2,397,0.0
53,0,0,0,184.8,98,216.4,125,141.1,116,18.4,3,2,False,560.7,342,0.005847953216374269
116,0,0,0,167.8,119,142.0,123,190.7,128,7.3,4,2,False,507.8,374,0.0053475935828877
78,0,0,0,139.2,140,191.4,113,286.5,125,11.8,3,3,False,628.9,381,0.007874015748031496
56,0,0,0,121.6,84,165.3,115,243.9,95,8.9,2,1,False,539.6999999999999,296,0.0033783783783783786
123,0,1,39,270.4,99,245.1,110,108.9,113,15.4,7,1,False,639.8,329,0.00303951367781155
116,0,1,23,253.0,78,138.9,121,277.8,104,11.8,3,2,False,681.5,306,0.006535947712418301
102,0,0,0,200.6,106,152.5,127,199.4,128,7.7,2,3,False,560.2,363,0.008264462809917356
95,0,0,0,167.6,96,176.0,89,250.9,113,13.4,6,2,False,607.9,304,0.006578947368421052
102,0,0,0,156.5,67,204.3,103,141.9,72,9.9,2,2,False,512.6,244,0.00819672131147541
89,0,1,25,215.1,140,197.4,69,162.1,117,10.6,10,1,False,585.2,336,0.002976190476190476
50,0,0,0,301.7,82,167.1,118,72.2,89,10.5,6,1,False,551.5,295,0.003389830508474576
93,0,1,42,152.3,90,267.5,102,266.9,130,11.3,5,7,False,698.0,327,0.021406727828746176
68,0,0,0,195.4,116,212.1,101,138.4,134,15.1,11,1,False,561.0,362,0.0027624309392265192
70,0,0,0,208.7,97,275.5,83,182.5,122,8.0,3,2,False,674.7,305,0.006557377049180328
138,0,1,29,190.1,87,223.2,123,256.2,130,14.2,6,0,False,683.7,346,0.0
112,0,1,17,183.2,95,252.8,125,156.7,95,9.7,3,0,False,602.4000000000001,318,0.0
117,1,0,0,54.2,100,303.2,84,171.8,84,8.6,2,1,True,537.8000000000001,270,0.003703703703703704
1,0,1,26,208.0,115,185.0,113,177.7,144,8.1,9,1,False,578.8000000000001,381,0.0026246719160104987
70,0,0,0,230.3,110,77.9,87,247.1,105,13.2,4,1,False,568.5000000000001,306,0.0032679738562091504
52,0,1,21,195.7,119,106.2,95,157.4,94,5.3,3,2,False,464.59999999999997,311,0.006430868167202572
105,0,0,0,166.1,93,175.9,106,243.5,55,16.2,3,2,False,601.7,257,0.007782101167315175
77,0,1,28,135.9,117,244.5,102,207.5,74,11.5,3,4,True,599.4,296,0.013513513513513514
80,1,0,0,189.1,122,223.2,92,269.0,116,13.9,3,2,True,695.1999999999999,333,0.006006006006006006
120,0,1,43,177.9,117,175.1,70,161.3,117,11.5,4,1,False,525.8,308,0.003246753246753247
54,0,1,39,143.9,73,210.3,117,129.2,117,12.5,8,2,False,495.90000000000003,315,0.006349206349206349
148,1,0,0,148.2,138,159.6,123,197.4,62,8.6,3,2,False,513.8,326,0.006134969325153374
119,0,0,0,287.1,115,159.3,99,216.8,86,13.9,1,2,True,677.1,301,0.006644518272425249
85,0,0,0,165.8,96,190.0,141,144.0,116,10.9,3,5,True,510.7,356,0.014044943820224719
101,0,1,25,144.1,144,167.6,105,240.0,107,14.5,3,1,False,566.2,359,0.002785515320334262
172,0,0,0,172.5,85,253.1,71,221.6,113,5.9,6,0,False,653.1,275,0.0
80,0,0,0,199.8,138,167.1,91,271.8,94,5.5,4,1,False,644.2,327,0.0030581039755351682
67,0,0,0,109.1,134,142.3,76,91.2,86,10.9,5,2,False,353.5,301,0.006644518272425249
86,0,0,0,171.8,106,301.7,44,139.4,108,9.7,5,1,False,622.6,263,0.0038022813688212928
107,0,0,0,222.3,101,286.0,111,249.4,117,12.1,4,1,True,769.8000000000001,333,0.003003003003003003
133,0,0,0,245.8,102,264.7,90,111.7,103,11.2,7,0,False,633.4000000000001,302,0.0
116,0,0,0,164.6,110,270.6,103,230.4,109,8.0,3,0,False,673.6,325,0.0
63,0,0,0,211.7,107,271.7,77,203.3,108,7.4,7,0,False,694.1,299,0.0
119,1,1,16,147.2,103,160.1,96,184.0,120,7.7,2,0,True,498.99999999999994,321,0.0
133,1,0,0,254.7,103,252.2,80,178.1,103,8.0,3,0,True,693.0,289,0.0
94,1,0,0,170.1,113,271.8,94,110.7,78,8.7,4,1,False,561.3000000000001,289,0.0034602076124567475
69,0,0,0,195.1,91,261.5,57,203.8,90,11.4,5,0,False,671.8000000000001,243,0.0
146,0,0,0,149.3,83,187.1,130,149.8,100,7.9,4,7,True,494.09999999999997,317,0.022082018927444796
142,1,1,25,191.1,109,149.6,120,227.8,60,9.8,3,0,False,578.3,292,0.0
123,0,0,0,206.9,115,224.4,86,197.4,60,8.3,2,3,False,637.0,263,0.011406844106463879
101,0,0,0,239.0,156,273.0,106,278.2,93,13.5,8,1,True,803.7,363,0.0027548209366391185
43,0,0,0,179.3,97,252.7,126,227.5,114,8.0,5,0,False,667.5,342,0.0
69,0,0,0,185.3,91,219.1,88,243.6,107,5.5,5,0,False,653.5,291,0.0
15,1,0,0,141.4,80,123.9,76,323.5,88,8.1,3,2,False,596.9,247,0.008097165991902834
67,0,0,0,152.5,131,252.4,107,185.4,104,4.9,3,2,False,595.1999999999999,345,0.005797101449275362
99,0,0,0,145.6,102,230.9,87,181.5,86,11.4,7,1,False,569.4,282,0.0035460992907801418
46,0,0,0,164.2,116,196.2,153,236.1,119,8.1,1,1,False,604.6,389,0.002570694087403599
55,1,0,0,221.0,115,165.4,97,235.4,117,9.7,4,1,False,631.5,333,0.003003003003003003
39,0,0,0,295.4,126,232.1,117,204.4,123,11.5,2,1,True,743.4,368,0.002717391304347826
92,0,0,0,139.8,98,174.9,143,201.6,135,9.4,7,2,False,525.7,383,0.005221932114882507
56,0,0,0,162.3,99,149.1,78,255.5,115,14.8,1,4,True,581.6999999999999,293,0.013651877133105802
76,0,0,0,272.7,97,236.4,95,235.5,105,7.7,2,0,True,752.3000000000001,299,0.0
132,1,1,33,200.3,75,226.6,67,198.8,91,12.9,3,2,False,638.6,236,0.00847457627118644
51,1,1,12,135.8,60,200.6,134,192.4,98,12.3,7,2,False,541.0999999999999,299,0.006688963210702341
27,0,0,0,236.7,110,231.9,92,164.7,85,12.7,6,1,False,646.0,293,0.0034129692832764505
224,0,0,0,111.4,133,175.0,66,217.2,106,5.5,6,3,False,509.09999999999997,311,0.00964630225080386
105,1,1,28,156.1,89,107.1,114,167.7,95,14.7,3,0,True,445.59999999999997,301,0.0
117,0,0,0,191.1,93,282.8,56,84.8,118,12.0,4,2,False,570.6999999999999,271,0.007380073800738007
146,0,0,0,205.4,101,134.9,77,310.5,83,10.3,2,3,False,661.0999999999999,263,0.011406844106463879
147,1,0,0,225.2,111,184.9,98,143.2,146,9.9,1,0,True,563.1999999999999,356,0.0
68,0,0,0,249.9,127,254.5,118,273.2,98,8.9,6,2,True,786.4999999999999,349,0.0057306590257879654
68,0,0,0,131.6,89,137.0,109,256.3,107,10.2,5,3,False,535.1000000000001,310,0.00967741935483871
159,0,0,0,275.8,103,189.5,108,223.9,93,7.4,5,2,True,696.6,309,0.006472491909385114
134,0,1,40,142.9,105,88.6,61,290.0,96,10.8,6,1,False,532.3,268,0.0037313432835820895
113,0,0,0,207.2,113,256.0,80,211.0,87,9.9,1,1,False,684.1,281,0.0035587188612099642
132,0,0,0,206.2,100,211.2,118,196.2,122,10.2,6,1,False,623.8,346,0.002890173410404624
93,1,1,38,225.7,117,119.6,122,193.2,125,14.0,7,1,True,552.5,371,0.0026954177897574125
174,0,1,33,167.8,91,205.3,91,130.0,132,14.5,4,4,True,517.6,318,0.012578616352201259
61,0,0,0,197.7,118,152.2,96,221.0,93,7.0,3,2,False,577.9,310,0.0064516129032258064
91,0,1,39,169.8,105,65.2,116,144.4,92,10.9,4,1,False,390.29999999999995,317,0.0031545741324921135
88,0,1,28,190.6,104,237.3,105,211.6,116,9.8,1,2,False,649.3,326,0.006134969325153374
88,0,1,45,80.3,140,153.3,101,309.2,123,12.8,3,2,False,555.5999999999999,367,0.005449591280653951
182,0,0,0,69.1,114,230.3,109,256.7,96,6.5,4,0,False,562.5999999999999,323,0.0
118,0,0,0,188.8,60,217.4,64,220.1,100,8.2,7,4,False,634.5000000000001,231,0.017316017316017316
103,0,0,0,150.6,125,169.1,126,221.2,104,10.4,8,8,True,551.3,363,0.02203856749311295
65,0,0,0,192.0,89,139.5,88,187.4,102,5.5,4,2,False,524.4,283,0.007067137809187279
61,0,1,25,163.7,78,113.2,112,134.1,118,9.9,3,3,False,420.9,311,0.00964630225080386
172,0,0,0,211.7,100,198.7,101,301.7,136,6.5,9,1,False,718.5999999999999,346,0.002890173410404624
72,0,0,0,175.5,103,132.3,120,242.9,96,11.8,3,1,False,562.5,322,0.003105590062111801
113,0,0,0,150.1,120,200.1,85,266.7,105,11.0,3,2,False,627.9,313,0.006389776357827476
67,0,0,0,215.5,102,190.7,95,214.5,106,8.6,6,1,False,629.3000000000001,309,0.003236245954692557
136,0,0,0,101.7,105,202.8,99,136.2,119,9.4,6,3,False,450.09999999999997,329,0.00911854103343465
71,0,0,0,258.4,132,126.8,119,182.4,87,9.7,8,4,False,577.3000000000001,346,0.011560693641618497
134,0,0,0,242.4,126,152.9,115,318.3,115,11.8,6,1,False,725.4,362,0.0027624309392265192
84,0,0,0,190.2,102,197.7,141,247.5,102,9.8,6,2,False,645.1999999999999,351,0.005698005698005698
39,0,0,0,154.1,104,204.2,112,196.2,92,9.8,4,2,False,564.3,312,0.00641025641025641
110,0,0,0,188.0,127,90.5,118,150.3,64,15.3,3,3,False,444.1,312,0.009615384615384616
102,0,0,0,103.1,70,275.0,129,141.1,92,11.2,5,1,False,530.4000000000001,296,0.0033783783783783786
70,0,0,0,175.4,130,159.5,130,260.6,96,11.6,4,0,False,607.1,360,0.0
142,0,0,0,145.4,93,209.1,98,214.0,96,10.9,1,1,False,579.4,288,0.003472222222222222
17,0,0,0,161.5,123,214.2,81,315.0,106,8.6,5,1,False,699.3000000000001,315,0.0031746031746031746
119,0,0,0,260.1,101,256.5,68,229.1,89,10.0,2,1,True,755.7,260,0.0038461538461538464
108,1,1,42,130.1,90,167.0,128,244.7,80,13.6,5,3,True,555.4,303,0.009900990099009901
90,0,0,0,102.0,118,113.3,134,188.6,105,11.4,3,2,False,415.29999999999995,360,0.005555555555555556
100,0,1,33,218.7,104,155.0,144,99.0,117,12.1,4,1,False,484.8,369,0.0027100271002710027
155,0,1,30,128.5,86,188.4,91,254.4,85,6.8,6,1,False,578.0999999999999,268,0.0037313432835820895
113,0,0,0,128.7,100,227.1,67,178.1,135,9.2,4,2,True,543.1,306,0.006535947712418301
123,0,0,0,172.2,92,162.6,76,250.3,101,8.7,4,1,False,593.8,273,0.003663003663003663
145,0,0,0,199.2,124,126.0,86,289.2,135,7.6,3,1,False,622.0,348,0.0028735632183908046
42,0,0,0,184.5,98,200.5,93,279.2,91,8.8,3,2,False,673.0,285,0.007017543859649123
125,0,0,0,168.6,99,175.6,107,243.3,92,10.9,7,0,False,598.4,305,0.0
131,0,1,30,174.0,118,205.3,81,218.2,90,6.7,3,1,False,604.2,292,0.003424657534246575
107,0,0,0,230.4,65,257.4,80,107.3,88,8.5,3,1,False,603.5999999999999,236,0.00423728813559322
48,0,0,0,198.2,73,202.8,115,146.4,73,5.1,5,1,False,552.5,266,0.0037593984962406013
76,0,0,0,186.1,96,211.6,100,230.6,100,8.0,4,0,False,636.3,300,0.0
128,0,0,0,148.5,105,243.0,106,255.2,114,6.8,2,1,False,653.5,327,0.0030581039755351682
73,0,0,0,157.1,109,268.8,83,181.5,91,10.0,8,0,False,617.4,291,0.0
52,0,0,0,155.0,110,133.4,104,176.1,84,7.0,4,4,True,471.5,302,0.013245033112582781
124,0,0,0,188.5,77,182.0,123,218.2,127,6.1,6,1,False,594.8000000000001,333,0.003003003003003003
137,0,0,0,208.8,120,225.3,100,221.6,130,11.1,5,0,False,666.8000000000001,355,0.0
107,0,1,30,198.9,87,207.0,90,159.8,76,12.6,4,3,False,578.3000000000001,257,0.011673151750972763
147,0,0,0,212.8,79,204.1,91,156.2,113,10.2,2,1,False,583.3,285,0.0035087719298245615
116,0,0,0,137.4,126,120.0,94,130.3,64,12.4,2,3,False,400.09999999999997,286,0.01048951048951049
60,0,1,31,191.8,75,267.8,135,200.5,62,12.8,3,2,False,672.9,275,0.007272727272727273
38,0,0,0,149.0,92,49.2,78,163.3,93,13.9,11,0,False,375.4,274,0.0
63,0,0,0,117.1,118,249.6,90,162.2,84,11.1,4,3,False,540.0,296,0.010135135135135136
94,0,0,0,108.0,79,241.9,152,252.1,92,10.4,3,3,False,612.4,326,0.009202453987730062
131,0,0,0,112.8,133,199.4,116,142.7,105,10.1,5,0,False,465.0,359,0.0
158,0,0,0,175.9,105,188.3,88,188.3,98,11.0,6,1,False,563.5,297,0.003367003367003367
139,0,0,0,236.6,109,169.9,107,212.3,118,11.1,2,1,True,629.9,336,0.002976190476190476
140,0,0,0,129.6,79,246.2,99,172.1,124,9.4,10,3,False,557.3,312,0.009615384615384616
52,0,1,20,133.3,63,184.1,123,272.9,107,13.5,2,1,False,603.8,295,0.003389830508474576
103,0,0,0,167.8,121,212.9,123,208.2,73,13.0,3,5,False,601.9000000000001,320,0.015625
85,0,1,21,283.2,110,239.7,108,149.5,80,6.3,1,5,False,678.6999999999999,299,0.016722408026755852
71,0,0,0,141.2,132,149.1,90,171.4,72,7.0,2,2,False,468.69999999999993,296,0.006756756756756757
177,0,1,27,230.2,106,196.1,78,215.4,108,10.4,2,1,False,652.0999999999999,294,0.003401360544217687
49,1,0,0,237.8,92,208.9,119,167.8,86,15.6,6,2,True,630.1,303,0.006600660066006601
106,1,0,0,204.0,84,168.5,61,164.0,102,13.3,3,3,True,549.8,250,0.012
60,0,0,0,221.1,106,178.6,48,202.7,90,7.4,3,1,False,609.8,247,0.004048582995951417
43,0,0,0,177.2,93,142.6,60,314.1,144,12.7,2,4,False,646.6,299,0.013377926421404682
125,0,0,0,163.8,73,255.6,85,192.9,95,15.7,4,0,False,628.0,257,0.0
114,0,1,4,141.3,96,230.4,88,223.7,85,9.4,3,3,False,604.8000000000001,272,0.011029411764705883
112,0,0,0,272.5,119,226.1,94,159.1,94,16.4,5,3,True,674.1,312,0.009615384615384616
101,0,1,16,118.9,112,228.3,97,180.1,111,8.2,5,2,False,535.5000000000001,325,0.006153846153846154
70,0,0,0,7.9,100,136.4,83,156.6,89,12.1,1,0,False,313.0,273,0.0
59,0,0,0,159.5,96,167.2,123,138.6,106,10.2,4,0,False,475.49999999999994,329,0.0
59,0,0,0,150.2,70,185.7,98,212.5,128,12.1,2,1,False,560.5,298,0.003355704697986577
99,0,0,0,140.7,88,210.9,98,229.9,125,12.4,4,2,False,593.9,315,0.006349206349206349
150,0,0,0,169.2,123,216.8,83,179.4,107,12.6,3,1,False,578.0,316,0.0031645569620253164
81,0,0,0,220.8,77,148.5,87,183.9,100,7.6,3,2,False,560.8000000000001,267,0.00749063670411985
86,0,0,0,216.3,96,266.3,77,214.0,110,4.5,3,0,False,701.1,286,0.0
84,0,0,0,169.5,96,157.6,94,98.2,70,10.6,7,0,False,435.90000000000003,267,0.0
118,0,1,35,256.3,119,258.1,91,215.5,130,11.7,1,1,False,741.6000000000001,341,0.002932551319648094
89,0,0,0,179.7,128,299.8,92,185.3,120,7.6,3,1,False,672.4,343,0.0029154518950437317
93,0,0,0,266.0,120,130.1,84,165.8,63,13.1,6,3,False,575.0000000000001,273,0.01098901098901099
85,0,0,0,96.7,97,193.8,95,171.7,88,9.7,3,2,False,471.9,283,0.007067137809187279
160,0,0,0,82.7,116,194.6,95,159.0,54,10.9,9,0,False,447.2,274,0.0
28,0,0,0,168.2,87,161.7,92,192.4,112,10.1,3,3,False,532.4,294,0.01020408163265306
73,0,0,0,286.4,109,178.2,67,214.2,152,10.7,14,1,True,689.5,342,0.0029239766081871343
156,0,0,0,174.3,95,186.6,128,258.2,105,12.9,5,3,False,631.9999999999999,333,0.009009009009009009
33,1,0,0,190.6,100,161.7,104,189.9,136,13.0,6,1,False,555.1999999999999,346,0.002890173410404624
77,0,0,0,175.5,86,205.1,78,245.2,100,17.8,3,4,False,643.5999999999999,267,0.0149812734082397
119,0,0,0,133.4,102,204.6,71,196.9,103,11.1,7,1,False,546.0,283,0.0035335689045936395
91,0,1,27,204.6,96,136.0,93,210.5,82,6.6,2,3,False,557.7,273,0.01098901098901099
102,0,0,0,242.2,88,233.2,89,188.5,121,6.2,6,3,False,670.1,304,0.009868421052631578
86,0,1,33,253.1,112,210.1,94,95.0,98,11.9,4,3,False,570.1,308,0.00974025974025974
82,0,0,0,130.0,110,185.3,88,178.7,105,8.3,4,0,False,502.3,307,0.0
89,0,0,0,105.9,151,189.6,142,170.9,67,12.7,7,0,False,479.09999999999997,367,0.0
86,0,0,0,194.2,98,193.8,95,192.0,123,9.3,7,3,False,589.3,323,0.009287925696594427
92,0,0,0,196.5,82,190.0,89,163.2,99,10.8,2,2,False,560.5,272,0.007352941176470588
87,0,0,0,184.5,81,172.0,103,183.4,96,13.7,3,3,False,553.6,283,0.01060070671378092
64,0,0,0,261.9,113,148.1,99,145.2,74,13.8,4,0,False,569.0,290,0.0
80,0,0,0,202.4,118,260.2,67,177.4,112,9.2,5,3,False,649.2,302,0.009933774834437087
165,0,1,39,167.4,113,172.7,94,192.6,113,9.5,4,3,False,542.2,324,0.009259259259259259
153,0,1,22,167.7,104,246.8,91,203.9,117,7.5,11,1,False,625.9,323,0.0030959752321981426
108,0,0,0,240.2,78,230.3,109,217.0,83,5.2,1,2,False,692.7,271,0.007380073800738007
104,0,1,26,189.1,112,178.2,97,199.3,104,11.1,4,1,False,577.6999999999999,317,0.0031545741324921135
115,0,0,0,127.7,67,182.9,90,172.9,92,10.6,7,1,False,494.1,256,0.00390625
87,0,0,0,205.2,106,99.5,122,189.5,75,13.4,3,1,False,507.59999999999997,306,0.0032679738562091504
119,0,0,0,154.5,129,193.6,87,180.9,145,13.4,3,2,False,542.4,364,0.005494505494505495
69,0,0,0,153.7,109,194.0,105,256.1,114,14.1,6,1,False,617.9,334,0.0029940119760479044
93,0,0,0,328.1,106,151.7,89,303.5,114,8.7,3,1,True,792.0,312,0.003205128205128205
154,1,0,0,145.9,69,208.2,141,180.9,106,14.4,10,0,True,549.4,326,0.0
57,0,1,37,201.2,76,280.1,122,154.2,110,11.8,1,1,False,647.3,309,0.003236245954692557
130,0,0,0,139.1,72,246.0,112,207.2,121,11.4,9,5,False,603.6999999999999,314,0.01592356687898089
151,0,0,0,118.9,128,278.3,65,194.8,61,13.2,10,2,False,605.2,264,0.007575757575757576
162,0,0,0,217.6,87,279.0,71,250.7,65,10.4,4,2,True,757.6999999999999,227,0.00881057268722467
60,0,0,0,145.0,133,209.1,92,328.5,112,14.6,2,1,False,697.2,339,0.0029498525073746312
81,0,0,0,203.5,89,289.6,69,212.9,71,8.7,3,3,False,714.7,232,0.01293103448275862
136,0,0,0,269.8,106,228.8,101,257.5,106,10.1,8,1,True,766.2,321,0.003115264797507788
121,0,1,21,126.3,84,209.6,102,192.5,129,10.6,2,1,False,539.0,317,0.0031545741324921135
105,0,1,15,88.1,125,175.9,142,269.9,85,9.7,1,2,False,543.6,353,0.0056657223796034
105,0,1,34,218.5,61,196.7,74,151.1,103,9.9,4,2,False,576.1999999999999,242,0.008264462809917356
51,0,1,26,236.8,61,263.4,97,181.1,91,11.2,8,1,False,692.5,257,0.0038910505836575876
64,0,0,0,124.1,117,192.8,108,162.9,84,6.4,5,3,False,486.19999999999993,314,0.009554140127388535
80,1,1,30,184.2,132,167.5,109,212.8,114,10.0,10,0,False,574.5,365,0.0
56,0,0,0,222.7,133,277.0,89,101.8,94,13.6,4,4,False,615.1,320,0.0125
120,0,0,0,149.2,98,193.6,88,248.9,119,11.1,5,1,False,602.8,310,0.0032258064516129032
103,0,0,0,206.5,125,180.2,113,220.6,95,12.2,4,3,False,619.5,337,0.008902077151335312
164,0,1,27,159.7,102,168.8,113,244.1,127,9.6,9,3,False,582.2,351,0.008547008547008548
116,0,1,27,204.7,118,209.4,91,212.9,67,7.0,2,2,False,634.0,278,0.007194244604316547
121,0,0,0,213.2,79,120.7,116,244.4,102,7.5,4,1,False,585.8,301,0.0033222591362126247
183,0,0,0,116.7,92,213.8,112,214.3,112,9.7,6,2,False,554.5,322,0.006211180124223602
104,0,0,0,263.4,101,235.5,117,102.0,146,13.0,4,0,False,613.9,368,0.0
90,0,0,0,140.2,97,213.9,102,120.0,126,7.1,2,1,False,481.20000000000005,327,0.0030581039755351682
82,0,0,0,197.7,101,127.6,83,142.1,103,13.5,3,1,False,480.9,290,0.0034482758620689655
9,0,1,16,88.5,87,178.8,108,228.7,96,11.5,3,2,False,507.5,294,0.006802721088435374
97,0,0,0,215.3,58,242.4,91,279.8,105,12.1,9,0,False,749.6,263,0.0
127,0,1,25,203.8,118,267.1,48,225.1,105,7.3,5,0,False,703.3,276,0.0
125,0,1,34,268.4,112,222.2,108,117.6,102,10.3,3,0,False,618.4999999999999,325,0.0
140,0,0,0,159.1,104,269.8,106,220.4,116,10.3,4,1,False,659.5999999999999,330,0.0030303030303030303
90,0,0,0,114.4,122,127.7,154,253.1,109,10.1,5,2,False,505.30000000000007,390,0.005128205128205128
67,0,0,0,138.9,65,208.9,109,232.4,82,9.2,3,2,False,589.4000000000001,259,0.007722007722007722
113,0,0,0,186.0,55,237.4,105,148.1,83,12.2,6,1,False,583.7,249,0.004016064257028112
121,0,1,26,170.4,91,254.5,90,219.6,122,15.1,5,0,False,659.6,308,0.0
93,0,0,0,164.5,95,230.9,87,149.9,91,9.9,3,4,False,555.1999999999999,276,0.014492753623188406
121,0,0,0,168.6,121,168.6,94,95.3,59,12.3,4,1,False,444.8,278,0.0035971223021582736
53,0,0,0,261.2,119,250.8,105,176.0,112,9.8,2,0,True,697.8,338,0.0
75,0,0,0,190.5,91,178.4,75,162.4,113,13.1,5,1,False,544.4,284,0.0035211267605633804
132,0,0,0,181.1,121,314.4,109,246.7,81,4.2,9,2,False,746.4000000000001,320,0.00625
162,0,0,0,177.1,131,114.7,122,153.6,88,6.5,6,3,False,451.9,347,0.008645533141210375
140,0,0,0,160.5,114,240.5,103,233.5,121,11.3,4,1,False,645.8,342,0.0029239766081871343
91,0,0,0,134.7,116,295.3,98,195.5,121,6.6,5,2,False,632.1,340,0.0058823529411764705
73,0,1,28,198.2,107,139.1,123,199.1,139,8.8,1,2,False,545.1999999999999,370,0.005405405405405406
